phy_filename	transcript_id	gene_name	chromosome	haplotype_group	overall_cds_start_1based	overall_cds_end_1based	spliced_cds_length	cds_segment_coords_1based
group1_SPHK2_ENSG00000063176.16_ENST00000245222.9_chr19_cds_start48620515_cds_end48629770_inv_start47959660_inv_end50091195.phy.gz	ENST00000245222.9	SPHK2	19	1	48620515	48629770	1962	48620515-48620553;48625891-48626362;48627692-48627841;48627975-48628069;48628162-48628277;48628681-48629770
group1_BCL2L12_ENSG00000126453.11_ENST00000246784.8_chr19_cds_start49666693_cds_end49673745_inv_start47959660_inv_end50091195.phy.gz	ENST00000246784.8	BCL2L12	19	1	49666693	49673745	750	49666693-49666799;49667019-49667161;49668851-49668937;49669024-49669115;49670216-49670488;49673698-49673745
group1_RRAS_ENSG00000126458.4_ENST00000246792.4_chr19_cds_start49635579_cds_end49640098_inv_start47959660_inv_end50091195.phy.gz	ENST00000246792.4	RRAS	19	1	49635579	49640098	654	49639946-49640098;49637043-49637130;49636824-49636926;49636619-49636727;49635734-49635852;49635579-49635660
group1_PRRG2_ENSG00000126460.11_ENST00000246794.10_chr19_cds_start49583220_cds_end49590386_inv_start47959660_inv_end50091195.phy.gz	ENST00000246794.10	PRRG2	19	1	49583220	49590386	606	49583220-49583304;49583542-49583717;49583913-49583952;49588497-49588632;49589900-49590052;49590371-49590386
group1_TSKS_ENSG00000126467.11_ENST00000246801.8_chr19_cds_start49739779_cds_end49763247_inv_start47959660_inv_end50091195.phy.gz	ENST00000246801.8	TSKS	19	1	49739779	49763247	1776	49763078-49763247;49762004-49762232;49748374-49748469;49748085-49748168;49747389-49747472;49746470-49746798;49745202-49745396;49744231-49744404;49741885-49742020;49740059-49740183;49739779-49739932
group1_HRC_ENSG00000130528.12_ENST00000252825.9_chr19_cds_start49151299_cds_end49155237_inv_start47959660_inv_end50091195.phy.gz	ENST00000252825.9	HRC	19	1	49151299	49155237	2097	49153407-49155237;49153261-49153331;49152310-49152378;49152004-49152058;49151517-49151553;49151299-49151332
group1_TRPM4_ENSG00000130529.16_ENST00000252826.10_chr19_cds_start49157867_cds_end49211495_inv_start47959660_inv_end50091195.phy.gz	ENST00000252826.10	TRPM4	19	1	49157867	49211495	3642	49157867-49157890;49158192-49158259;49166041-49166215;49167917-49168097;49168260-49168423;49168553-49168736;49171357-49171418;49171578-49171769;49172009-49172108;49181349-49181461;49182578-49182922;49183078-49183212;49188641-49188770;49188946-49189091;49190208-49190320;49190696-49190773;49196440-49196874;49200300-49200432;49200611-49200785;49201964-49202141;49210209-49210405;49210710-49210842;49211015-49211087;49211164-49211269;49211494-49211495
group1_GRWD1_ENSG00000105447.13_ENST00000253237.10_chr19_cds_start48446006_cds_end48453022_inv_start47959660_inv_end50091195.phy.gz	ENST00000253237.10	GRWD1	19	1	48446006	48453022	1338	48446006-48446192;48446385-48446502;48446681-48446843;48450313-48450526;48450666-48450808;48451034-48451231;48452708-48453022
group1_PIH1D1_ENSG00000104872.12_ENST00000262265.10_chr19_cds_start49446385_cds_end49451574_inv_start47959660_inv_end50091195.phy.gz	ENST00000262265.10	PIH1D1	19	1	49446385	49451574	870	49451485-49451574;49450782-49450848;49449475-49449654;49448001-49448062;49447827-49447908;49447338-49447467;49447024-49447099;49446551-49446694;49446385-49446423
group1_PLEKHA4_ENSG00000105559.13_ENST00000263265.11_chr19_cds_start48837292_cds_end48867620_inv_start47959660_inv_end50091195.phy.gz	ENST00000263265.11	PLEKHA4	19	1	48837292	48867620	2337	48867537-48867620;48865503-48865610;48861620-48861692;48861401-48861501;48860350-48860459;48859469-48859684;48858860-48859139;48857422-48857496;48854217-48854264;48854007-48854087;48853682-48853831;48852228-48852326;48847900-48848040;48845517-48845616;48845370-48845446;48841149-48841310;48839205-48839263;48838017-48838129;48837292-48837551
group1_FAM83E_ENSG00000105523.4_ENST00000263266.4_chr19_cds_start48601112_cds_end48613372_inv_start47959660_inv_end50091195.phy.gz	ENST00000263266.4	FAM83E	19	1	48601112	48613372	1434	48612908-48613372;48610680-48610847;48609876-48610000;48603494-48603911;48601112-48601369
group1_GRIN2D_ENSG00000105464.4_ENST00000263269.4_chr19_cds_start48398393_cds_end48443934_inv_start47959660_inv_end50091195.phy.gz	ENST00000263269.4	GRIN2D	19	1	48398393	48443934	4008	48398393-48398857;48404734-48405353;48413991-48414105;48414373-48414584;48414864-48415032;48416002-48416155;48419234-48419359;48419585-48419814;48421785-48421945;48441769-48441956;48442150-48442382;48442600-48443934
group1_LIG1_ENSG00000105486.15_ENST00000263274.12_chr19_cds_start48115652_cds_end48165566_inv_start47959660_inv_end50091195.phy.gz	ENST00000263274.12	LIG1	19	1	48115652	48165566	2757	48165550-48165566;48162262-48162351;48161372-48161507;48157014-48157140;48153872-48153967;48151232-48151339;48150088-48150210;48149763-48149841;48143883-48143963;48143543-48143599;48139971-48140143;48137522-48137688;48137008-48137084;48136034-48136125;48135680-48135779;48133981-48134066;48132982-48133097;48131076-48131171;48127910-48128020;48127277-48127348;48123174-48123318;48122934-48123016;48121170-48121322;48119137-48119190;48117638-48117781;48115873-48115965;48115652-48115732
group1_HSD17B14_ENSG00000087076.9_ENST00000263278.9_chr19_cds_start48813178_cds_end48836411_inv_start47959660_inv_end50091195.phy.gz	ENST00000263278.9	HSD17B14	19	1	48813178	48836411	810	48836324-48836411;48835805-48835843;48834276-48834358;48832666-48832732;48831668-48831759;48815037-48815141;48813663-48813730;48813456-48813552;48813178-48813348
group1_EMP3_ENSG00000142227.12_ENST00000270221.11_chr19_cds_start48326845_cds_end48330467_inv_start47959660_inv_end50091195.phy.gz	ENST00000270221.11	EMP3	19	1	48326845	48330467	489	48326845-48326922;48327521-48327623;48329352-48329492;48330301-48330467
group1_NTN5_ENSG00000142233.14_ENST00000270235.11_chr19_cds_start48661680_cds_end48670986_inv_start47959660_inv_end50091195.phy.gz	ENST00000270235.11	NTN5	19	1	48661680	48670986	1467	48670356-48670986;48664579-48664767;48664143-48664292;48663761-48663814;48663463-48663543;48661680-48662041
group1_ZNF473_ENSG00000142528.16_ENST00000270617.8_chr19_cds_start50031083_cds_end50047056_inv_start47959660_inv_end50091195.phy.gz	ENST00000270617.8	ZNF473	19	1	50031083	50047056	2613	50031083-50031091;50039161-50039287;50041730-50041819;50044670-50047056
group1_RPS11_ENSG00000142534.7_ENST00000270625.7_chr19_cds_start49496457_cds_end49499632_inv_start47959660_inv_end50091195.phy.gz	ENST00000270625.7	RPS11	19	1	49496457	49499632	474	49496457-49496471;49497194-49497325;49497520-49497595;49497917-49498046;49499512-49499632
group1_PTH2_ENSG00000142538.2_ENST00000270631.2_chr19_cds_start49422471_cds_end49423339_inv_start47959660_inv_end50091195.phy.gz	ENST00000270631.2	PTH2	19	1	49422471	49423339	300	49423212-49423339;49422471-49422642
group1_RCN3_ENSG00000142552.8_ENST00000270645.8_chr19_cds_start49528473_cds_end49543210_inv_start47959660_inv_end50091195.phy.gz	ENST00000270645.8	RCN3	19	1	49528473	49543210	984	49528473-49528714;49534193-49534395;49537033-49537205;49539119-49539179;49542553-49542752;49543106-49543210
group1_CABP5_ENSG00000105507.3_ENST00000293255.3_chr19_cds_start48030560_cds_end48043922_inv_start47959660_inv_end50091195.phy.gz	ENST00000293255.3	CABP5	19	1	48030560	48043922	519	48043860-48043922;48041573-48041603;48040605-48040748;48039208-48039317;48034215-48034362;48030560-48030582
group1_TMEM143_ENSG00000161558.11_ENST00000293261.8_chr19_cds_start48333222_cds_end48363920_inv_start47959660_inv_end50091195.phy.gz	ENST00000293261.8	TMEM143	19	1	48333222	48363920	1377	48363898-48363920;48363291-48363531;48360072-48360176;48345160-48345354;48343321-48343451;48342530-48342809;48334008-48334197;48333222-48333433
group1_ALDH16A1_ENSG00000161618.10_ENST00000293350.9_chr19_cds_start49453332_cds_end49470464_inv_start47959660_inv_end50091195.phy.gz	ENST00000293350.9	ALDH16A1	19	1	49453332	49470464	2406	49453332-49453421;49458486-49458588;49458960-49459086;49459670-49459848;49460822-49460899;49461619-49461800;49461884-49462036;49462570-49462755;49463854-49463949;49464127-49464263;49464417-49464522;49464632-49464762;49465738-49465905;49466082-49466283;49468381-49468566;49468864-49468986;49470306-49470464
group1_CGB1_ENSG00000267631.5_ENST00000301407.8_chr19_cds_start49035613_cds_end49036711_inv_start47959660_inv_end50091195.phy.gz	ENST00000301407.8	CGB1	19	1	49035613	49036711	465	49036703-49036711;49036136-49036303;49035613-49035900
group1_CGB5_ENSG00000189052.7_ENST00000301408.7_chr19_cds_start49044210_cds_end49045291_inv_start47959660_inv_end50091195.phy.gz	ENST00000301408.7	CGB5	19	1	49044210	49045291	495	49044210-49044224;49044577-49044744;49044980-49045291
group1_MED25_ENSG00000104973.19_ENST00000312865.10_chr19_cds_start49818342_cds_end49836941_inv_start47959660_inv_end50091195.phy.gz	ENST00000312865.10	MED25	19	1	49818342	49836941	2241	49818342-49818475;49818571-49818616;49819172-49819296;49828449-49828547;49828970-49829090;49829786-49829948;49830088-49830218;49830511-49830598;49830694-49830887;49831333-49831461;49831936-49832021;49832100-49832157;49832308-49832415;49834986-49835177;49835534-49835605;49835727-49835945;49836226-49836406;49836847-49836941
group1_FUZ_ENSG00000010361.14_ENST00000313777.9_chr19_cds_start49807154_cds_end49813106_inv_start47959660_inv_end50091195.phy.gz	ENST00000313777.9	FUZ	19	1	49807154	49813106	1254	49812996-49813106;49812615-49812736;49812251-49812335;49811631-49811699;49811363-49811467;49809378-49809575;49809163-49809258;49808717-49808823;49808574-49808638;49808414-49808488;49807154-49807374
group1_BCAT2_ENSG00000105552.15_ENST00000316273.11_chr19_cds_start48795429_cds_end48811007_inv_start47959660_inv_end50091195.phy.gz	ENST00000316273.11	BCAT2	19	1	48795429	48811007	1176	48810984-48811007;48807000-48807074;48806517-48806717;48800187-48800297;48799981-48800100;48799675-48799838;48797191-48797333;48796937-48797022;48796578-48796718;48796428-48796502;48795429-48795464
group1_VRK3_ENSG00000105053.11_ENST00000316763.8_chr19_cds_start49979097_cds_end50016162_inv_start47959660_inv_end50091195.phy.gz	ENST00000316763.8	VRK3	19	1	49979097	50016162	1422	50016024-50016162;50009236-50009385;50007569-50007826;50000790-50000854;49997504-49997570;49995191-49995275;49994814-49994919;49992860-49992952;49989639-49989771;49988372-49988492;49980955-49981013;49979097-49979242
group1_MAMSTR_ENSG00000176909.13_ENST00000318083.11_chr19_cds_start48713270_cds_end48719031_inv_start47959660_inv_end50091195.phy.gz	ENST00000318083.11	MAMSTR	19	1	48713270	48719031	1245	48718974-48719031;48716705-48716743;48715625-48715767;48715262-48715446;48714806-48714908;48714366-48714560;48713860-48714045;48713716-48713770;48713270-48713550
group1_SPACA4_ENSG00000177202.3_ENST00000321762.3_chr19_cds_start48606979_cds_end48607350_inv_start47959660_inv_end50091195.phy.gz	ENST00000321762.3	SPACA4	19	1	48606979	48607350	372	48606979-48607350
group1_PNKP_ENSG00000039650.12_ENST00000322344.8_chr19_cds_start49861251_cds_end49867204_inv_start47959660_inv_end50091195.phy.gz	ENST00000322344.8	PNKP	19	1	49861251	49867204	1563	49867054-49867204;49866399-49866445;49865127-49865426;49864324-49864403;49864179-49864236;49863964-49864071;49863689-49863760;49862690-49862738;49862538-49862608;49862371-49862463;49862185-49862281;49862044-49862105;49861772-49861881;49861608-49861695;49861449-49861510;49861251-49861365
group1_GYS1_ENSG00000104812.15_ENST00000323798.8_chr19_cds_start48969291_cds_end48993112_inv_start47959660_inv_end50091195.phy.gz	ENST00000323798.8	GYS1	19	1	48969291	48993112	2211	48992995-48993112;48991302-48991483;48987194-48987385;48985850-48986035;48985461-48985605;48982720-48982837;48982255-48982375;48981530-48981636;48978098-48978157;48977924-48978002;48974620-48974733;48974213-48974339;48970928-48971023;48970546-48970709;48969775-48969855;48969291-48969611
group1_CD37_ENSG00000104894.12_ENST00000323906.9_chr19_cds_start49335541_cds_end49340325_inv_start47959660_inv_end50091195.phy.gz	ENST00000323906.9	CD37	19	1	49335541	49340325	843	49335541-49335609;49335714-49335786;49336909-49337033;49337147-49337221;49337925-49338029;49338700-49338936;49339330-49339413;49340251-49340325
group1_KDELR1_ENSG00000105438.9_ENST00000330720.7_chr19_cds_start48383296_cds_end48391358_inv_start47959660_inv_end50091195.phy.gz	ENST00000330720.7	KDELR1	19	1	48383296	48391358	636	48391268-48391358;48390424-48390524;48389553-48389711;48384230-48384482;48383296-48383327
group1_FTL_ENSG00000087086.16_ENST00000331825.11_chr19_cds_start48965508_cds_end48966732_inv_start47959660_inv_end50091195.phy.gz	ENST00000331825.11	FTL	19	1	48965508	48966732	525	48965508-48965609;48965770-48965916;48966281-48966406;48966583-48966732
group1_IZUMO1_ENSG00000182264.9_ENST00000332955.7_chr19_cds_start48740911_cds_end48745859_inv_start47959660_inv_end50091195.phy.gz	ENST00000332955.7	IZUMO1	19	1	48740911	48745859	1050	48745625-48745859;48745214-48745288;48744453-48744539;48744175-48744195;48743445-48743525;48742209-48742309;48741789-48741942;48741301-48741478;48740911-48741028
group1_PPFIA3_ENSG00000177380.14_ENST00000334186.9_chr19_cds_start49127874_cds_end49150135_inv_start47959660_inv_end50091195.phy.gz	ENST00000334186.9	PPFIA3	19	1	49127874	49150135	3582	49127874-49128113;49128367-49128468;49128848-49129012;49129380-49129454;49129993-49130067;49130378-49130599;49133001-49133147;49133237-49133371;49133796-49133879;49134034-49134165;49134639-49134701;49134836-49134915;49135779-49135923;49136724-49136911;49138205-49138427;49139668-49139831;49139961-49140088;49141420-49141513;49142034-49142115;49142804-49143004;49145943-49146005;49146166-49146192;49148083-49148258;49148666-49148763;49148993-49149168;49149257-49149325;49149547-49149718;49150080-49150135
group1_SLC6A16_ENSG00000063127.16_ENST00000335875.9_chr19_cds_start49290126_cds_end49311347_inv_start47959660_inv_end50091195.phy.gz	ENST00000335875.9	SLC6A16	19	1	49290126	49311347	2208	49310933-49311347;49310353-49310510;49310040-49310166;49309651-49309826;49309301-49309411;49308876-49309117;49294367-49294553;49293827-49294028;49293223-49293382;49290605-49290767;49290126-49290392
group1_ELSPBP1_ENSG00000169393.10_ENST00000339841.7_chr19_cds_start48008668_cds_end48022324_inv_start47959660_inv_end50091195.phy.gz	ENST00000339841.7	ELSPBP1	19	1	48008668	48022324	669	48008668-48008737;48014171-48014308;48015893-48016039;48019719-48019877;48022170-48022324
group1_KCNJ14_ENSG00000182324.7_ENST00000342291.3_chr19_cds_start48461725_cds_end48464774_inv_start47959660_inv_end50091195.phy.gz	ENST00000342291.3	KCNJ14	19	1	48461725	48464774	1308	48461725-48462438;48464181-48464774
group1_AKT1S1_ENSG00000204673.11_ENST00000344175.10_chr19_cds_start49869920_cds_end49873295_inv_start47959660_inv_end50091195.phy.gz	ENST00000344175.10	AKT1S1	19	1	49869920	49873295	768	49872917-49873295;49871812-49871889;49871547-49871716;49869920-49870060
group1_BSPH1_ENSG00000188334.3_ENST00000344839.3_chr19_cds_start47976715_cds_end47992081_inv_start47959660_inv_end50091195.phy.gz	ENST00000344839.3	BSPH1	19	1	47976715	47992081	396	47992009-47992081;47980921-47980941;47979570-47979599;47977373-47977504;47976715-47976854
group1_SYNGR4_ENSG00000105467.9_ENST00000344846.7_chr19_cds_start48365843_cds_end48376315_inv_start47959660_inv_end50091195.phy.gz	ENST00000344846.7	SYNGR4	19	1	48365843	48376315	702	48365843-48365935;48373517-48373754;48375613-48375752;48376085-48376315
group1_BAX_ENSG00000087088.21_ENST00000345358.12_chr19_cds_start48954929_cds_end48961633_inv_start47959660_inv_end50091195.phy.gz	ENST00000345358.12	BAX	19	1	48954929	48961633	576	48954929-48954962;48955548-48955599;48955687-48955833;48956198-48956333;48960810-48960914;48961532-48961633
group1_NUP62_ENSG00000213024.13_ENST00000352066.8_chr19_cds_start49908242_cds_end49909807_inv_start47959660_inv_end50091195.phy.gz	ENST00000352066.8	NUP62	19	1	49908242	49909807	1566	49908242-49909807
group1_AP2A1_ENSG00000196961.13_ENST00000354293.10_chr19_cds_start49767134_cds_end49806755_inv_start47959660_inv_end50091195.phy.gz	ENST00000354293.10	AP2A1	19	1	49767134	49806755	2865	49767134-49767200;49781757-49781825;49781947-49782089;49782531-49782724;49791935-49792064;49792991-49793092;49795630-49795738;49798802-49798952;49799327-49799495;49799629-49799766;49799968-49800150;49800961-49801058;49801390-49801621;49801722-49801889;49801981-49802141;49802949-49803005;49803107-49803189;49803287-49803376;49805453-49805576;49805661-49805777;49805872-49805941;49806119-49806253;49806681-49806755
group1_CGB3_ENSG00000104827.12_ENST00000357383.4_chr19_cds_start49022889_cds_end49023971_inv_start47959660_inv_end50091195.phy.gz	ENST00000357383.4	CGB3	19	1	49022889	49023971	495	49023957-49023971;49023436-49023603;49022889-49023200
group1_CGB2_ENSG00000104818.15_ENST00000359342.7_chr19_cds_start49032096_cds_end49033218_inv_start47959660_inv_end50091195.phy.gz	ENST00000359342.7	CGB2	19	1	49032096	49033218	489	49032096-49032104;49032504-49032671;49032907-49033218
group1_SCAF1_ENSG00000126461.15_ENST00000360565.8_chr19_cds_start49645027_cds_end49658396_inv_start47959660_inv_end50091195.phy.gz	ENST00000360565.8	SCAF1	19	1	49645027	49658396	3936	49645027-49645134;49645354-49645411;49646108-49646202;49646526-49646626;49646715-49646830;49650868-49653705;49654349-49654431;49654652-49654870;49657761-49657889;49658208-49658396
group1_IRF3_ENSG00000126456.16_ENST00000377139.8_chr19_cds_start49659651_cds_end49664838_inv_start47959660_inv_end50091195.phy.gz	ENST00000377139.8	IRF3	19	1	49659651	49664838	1281	49664674-49664838;49663343-49663514;49663188-49663258;49662425-49662617;49661948-49662328;49660713-49660828;49659651-49659833
group1_IL4I1_ENSG00000104951.16_ENST00000391826.7_chr19_cds_start49889673_cds_end49896160_inv_start47959660_inv_end50091195.phy.gz	ENST00000391826.7	IL4I1	19	1	49889673	49896160	1701	49896148-49896160;49895815-49896053;49895068-49895180;49894268-49894469;49891405-49891473;49890971-49891107;49889673-49890600
group1_PTOV1_ENSG00000104960.15_ENST00000391842.6_chr19_cds_start49851329_cds_end49860276_inv_start47959660_inv_end50091195.phy.gz	ENST00000391842.6	PTOV1	19	1	49851329	49860276	1248	49851329-49851499;49854406-49854543;49854652-49854734;49854831-49854888;49854970-49855077;49856975-49857130;49857693-49857782;49857904-49857977;49858057-49858114;49858549-49858653;49859986-49860183;49860268-49860276
